Datetime,price,ema_20,rsi_14,macd_histogram,bb_lower,bb_upper,vwap
2026-03-11 13:30:00+00:00,655.5,654.9707655513007,51.261752967833964,0.019393911198752,652.3777483593805,657.8202924121041,655.9699910481771
2026-03-11 13:35:00+00:00,655.2753295898438,654.9997716502096,49.85815545134911,0.11506584185741886,652.4415967862766,657.5824754793485,655.8778575800775
2026-03-11 13:40:00+00:00,657.1951293945312,655.208853340145,59.9495518527461,0.29874226403585746,652.4656437365629,657.5409419567966,656.214868728066
2026-03-11 13:45:00+00:00,656.6699829101562,655.3480085372889,56.59424361935464,0.37123792063052186,652.4282550127061,657.6413311689346,656.4978816244276
2026-03-11 13:50:00+00:00,656.1799926757812,655.4272451219072,53.58090346145,0.3716447486031157,652.4258295191983,657.6498479710363,656.4332770388808
2026-03-11 13:55:00+00:00,657.280029296875,655.6037007576184,58.87493904762775,0.42747111455893105,652.3377267534205,657.8463552778297,656.4958065070721
2026-03-11 14:00:00+00:00,656.469970703125,655.6862026571905,53.99166737616427,0.39223475549636444,652.3196286737884,657.921411365274,656.5637102177377
2026-03-11 14:05:00+00:00,657.02001953125,655.8132328356724,56.62262113255295,0.3876740885943066,652.2673393152356,658.0927009679676,656.5650133576702
2026-03-11 14:10:00+00:00,655.7899780273438,655.811018092022,49.76873995644591,0.2880946349057218,652.2672189660947,658.0798208288271,656.518469122174
2026-03-11 14:15:00+00:00,656.260009765625,655.8537792037937,52.15216236888139,0.24201744267536748,652.2662613192788,658.0842818936117,656.4559394994989
2026-03-11 14:20:00+00:00,652.8300170898438,655.565801859608,37.9872119604671,-0.017552179672436552,651.9550951505155,658.0809522127656,656.3265355855676
2026-03-11 14:25:00+00:00,652.7200927734375,655.2947819466393,37.63442438603492,-0.18540864128201612,651.6698912694262,658.1301636622143,656.0555901782207
2026-03-11 14:30:00+00:00,651.969970703125,654.9781332567809,35.22999879257519,-0.327415098670718,651.3214268509164,658.2661280807242,655.865650213013
2026-03-11 14:35:00+00:00,653.4000244140625,654.8278371765219,42.74064958663182,-0.30589509075035004,651.3670826130486,658.2519725627329,655.7676742196949
2026-03-11 14:40:00+00:00,653.9349975585938,654.7428048319574,45.29620575121281,-0.23943273067214582,651.3926083799502,658.2494448427065,655.6991304816692
2026-03-11 14:45:00+00:00,653.510009765625,654.625395778021,43.630278041328324,-0.20900219044092128,651.3498954396705,658.2561592478298,655.6444270420657
2026-03-11 14:50:00+00:00,652.5,654.4229771324951,39.87668507857464,-0.23960929334831005,651.176968289876,658.3155854210618,655.5352702431667
2026-03-11 14:55:00+00:00,652.6400146484375,654.2531711816325,40.639101507577635,-0.23293114408281868,651.0774346908324,658.3501226822145,655.4380844468845
2026-03-11 15:00:00+00:00,652.7449951171875,654.109535365971,41.240753368418005,-0.20493830301728,651.0303875057886,658.3666705996801,655.2776575552188
2026-03-11 15:05:00+00:00,651.1699829101562,653.8295779892269,35.437540849161955,-0.27179936900215074,650.5646979922609,658.5413566952387,655.1506181342463
2026-03-11 15:10:00+00:00,650.8350219726562,653.5443821781249,34.3311090699546,-0.31485139796217065,650.0303577219844,658.609199162781,654.9562662836761
2026-03-11 15:15:00+00:00,649.27001953125,653.1373000212797,29.670047448627784,-0.41850429042874415,649.2033194725853,658.8357064063206,654.7845265192933
2026-03-11 15:20:00+00:00,649.6099853515625,652.8013652908305,31.835072413246422,-0.43218249416371557,648.6844013397815,658.5961101348278,654.6096554537835
2026-03-11 15:25:00+00:00,649.239990234375,652.4621867140253,30.72645804077422,-0.433072289166458,648.1576702977478,658.3798419092835,654.4613929327841
2026-03-11 15:30:00+00:00,649.3400268554688,652.1648381560675,31.42181586992406,-0.3949165259984262,647.721385091233,658.1321305337673,654.2565840642055
2026-03-11 15:35:00+00:00,650.1300048828125,651.9710445109956,36.815576436124154,-0.28935740819764577,647.6484038325436,657.49010935105,654.1395174485115
2026-03-11 15:40:00+00:00,650.2000122070312,651.802374767761,37.28631647908935,-0.1923721011425643,647.5889127621919,656.9226045717925,654.0524533211824
2026-03-11 15:45:00+00:00,649.8400268554688,651.6154844903998,35.808948384584895,-0.13284749571281296,647.691189926405,656.1023281400011,653.964391424239
2026-03-11 15:50:00+00:00,650.8499755859375,651.5425788804511,42.67182982460829,-0.012194131489311921,647.8458613275503,655.4536564947153,653.9008157302883
2026-03-11 15:55:00+00:00,649.8150024414062,651.3780477910182,38.16833509597057,0.009974361902639117,648.1233734759272,654.5316436139163,653.8508248414979
2026-03-11 16:00:00+00:00,648.5499877929688,651.1087087435849,33.51279379584554,-0.045451107777736866,647.7635049001079,654.4635092600482,653.7721258078702
2026-03-11 16:05:00+00:00,649.3200073242188,650.9383562274547,38.435334975814975,-0.016630756155006754,647.5916945255534,654.2953110896809,653.6884043468312
2026-03-11 16:10:00+00:00,650.0800170898438,650.8566096429204,42.926776894806125,0.06288153869208157,647.5125142467523,654.1854960071539,653.6431455378695
2026-03-11 16:15:00+00:00,649.3599853515625,650.7140739961243,39.95292077973465,0.07540228472372501,647.4757109309298,653.8182954167264,653.5966614712438
2026-03-11 16:20:00+00:00,650.4000244140625,650.6841645121184,45.79434760869281,0.15742941720353887,647.7021471067687,653.2383619264342,653.5549336454033
