Datetime,price,ema_20,rsi_14,macd_histogram,bb_lower,bb_upper,vwap
2026-03-26 16:00:00+00:00,556.510009765625,563.3475666824837,19.003863719850365,0.4460320048889814,554.6119238687968,569.4646630452658,568.4317639940022
2026-03-26 16:05:00+00:00,556.1500244140625,562.6620864664436,18.57797282995464,0.43492076810465896,554.252862571798,568.5597289809364,568.1716496353059
2026-03-26 16:10:00+00:00,556.9400024414062,562.1171260831068,22.673409108575573,0.5102347384756047,554.6066874081941,566.8924031679778,567.9717548569549
2026-03-26 16:15:00+00:00,556.72998046875,561.6040645960252,22.35152478774842,0.570789679583176,554.9124819371248,565.4271054652188,567.6878387417809
2026-03-26 16:20:00+00:00,554.3900146484375,560.9170122200644,19.09834416175022,0.48169057144422567,554.2729235596115,565.0188244872635,567.2583596421771
2026-03-26 16:25:00+00:00,554.5250244140625,560.3082514766356,19.823429048250937,0.46031121664827346,553.5916361528439,564.9001118940312,567.0743790792726
2026-03-26 16:30:00+00:00,554.2713012695312,559.7333038378638,19.47025988530034,0.4566408638548598,552.9251508614662,564.834724626815,566.8864048354435
2026-03-26 16:35:00+00:00,553.7459716796875,559.1630817275612,18.726361098008496,0.44588851067935753,552.2549014439643,564.7255795130669,566.6418066360438
2026-03-26 16:40:00+00:00,553.760009765625,558.6485034454721,18.815624877445277,0.4646658678835971,551.655730009293,564.6387524125818,566.4541784362074
2026-03-26 16:45:00+00:00,553.4000244140625,558.1486482996236,18.261727833501716,0.47603916587614936,551.2854794668701,564.0350039315674,566.1157240808758
2026-03-26 16:50:00+00:00,553.0399780273438,557.6621082736922,17.700481153938878,0.4810866512480896,551.1419014839244,563.0930777641224,565.9067772645113
2026-03-26 16:55:00+00:00,551.7042236328125,557.0946906888465,15.76472298492114,0.4185407428781893,550.7897904265786,562.3138594757651,565.6338899955578
2026-03-26 17:00:00+00:00,552.7150268554688,556.6775798475725,22.65771414901805,0.46570525080884195,550.5302763874611,561.7468781535547,565.3502224658747
2026-03-26 17:05:00+00:00,552.3200073242188,556.2625729405864,21.903383833205794,0.4883839204263758,550.3275007003806,561.0911516433694,565.1603222898425
2026-03-26 17:10:00+00:00,552.4400024414062,555.8985186073312,22.74478471705634,0.5262803935731455,550.115763950259,560.5808913231785,565.0430734420156
2026-03-26 17:15:00+00:00,551.969970703125,555.524371187883,21.756007959206027,0.5328748604326963,549.9319867053928,560.0006671032011,564.8798594639977
